ENSG00000160072,26083.0,6.0,28.0
ENSG00000279928,1478.0,1.0,5.0
ENSG00000228037,2973.0,1.0,3.0
ENSG00000142611,369453.0,10.0,35.0
ENSG00000284616,5466.0,1.0,4.0
ENSG00000157911,9833.0,9.0,27.0
ENSG00000269896,2406.0,2.0,2.0
ENSG00000228463,101817.0,6.0,15.0
ENSG00000260972,1696.0,1.0,1.0
ENSG00000224340,336.0,1.0,1.0
ENSG00000226374,4477.0,3.0,10.0
ENSG00000229280,371.0,1.0,1.0
ENSG00000142655,158470.0,4.0,16.0
ENSG00000232596,22535.0,8.0,18.0
ENSG00000235054,12662.0,12.0,22.0
ENSG00000231510,4440.0,1.0,4.0
ENSG00000149527,79552.0,8.0,41.0
ENSG00000284739,9344.0,1.0,3.0
ENSG00000171621,76638.0,4.0,9.0
ENSG00000272235,3460.0,1.0,1.0
ENSG00000284694,5244.0,1.0,2.0
ENSG00000224387,958.0,1.0,2.0
ENSG00000142583,53372.0,10.0,30.0
ENSG00000284674,8187.0,1.0,5.0
ENSG00000224338,564.0,1.0,1.0
ENSG00000116786,50449.0,5.0,29.0
ENSG00000287727,4230.0,1.0,2.0
ENSG00000286448,1800.0,1.0,2.0
ENSG00000284703,6587.0,1.0,2.0
ENSG00000226457,380.0,1.0,1.0
ENSG00000173614,42073.0,5.0,14.0
ENSG00000215720,1017.0,1.0,2.0
ENSG00000241326,1427.0,1.0,2.0
ENSG00000233623,977.0,1.0,2.0
ENSG00000162592,25185.0,3.0,20.0
ENSG00000204624,58396.0,3.0,25.0
ENSG00000142606,42377.0,8.0,37.0
ENSG00000225931,3478.0,1.0,3.0
ENSG00000171729,67946.0,6.0,14.0
ENSG00000279457,10194.0,1.0,10.0
ENSG00000229393,1042.0,1.0,2.0
ENSG00000037637,105640.0,4.0,16.0
ENSG00000287586,4781.0,2.0,4.0
ENSG00000159423,31294.0,6.0,26.0
ENSG00000227169,410.0,1.0,2.0
ENSG00000283356,134.0,1.0,1.0
ENSG00000011021,41983.0,9.0,46.0
ENSG00000142615,15363.0,3.0,12.0
ENSG00000215704,25486.0,4.0,14.0
ENSG00000157916,13667.0,9.0,25.0
ENSG00000157881,18060.0,11.0,43.0
ENSG00000238290,95964.0,1.0,3.0
ENSG00000225387,2685.0,1.0,2.0
ENSG00000048707,282017.0,20.0,109.0
ENSG00000225196,315.0,1.0,1.0
ENSG00000162444,18815.0,2.0,7.0
ENSG00000279625,1852.0,1.0,1.0
ENSG00000180758,28797.0,3.0,8.0
ENSG00000184677,102319.0,4.0,23.0
ENSG00000288398,2661.0,1.0,1.0
ENSG00000224621,2617.0,1.0,2.0
ENSG00000285833,1213.0,1.0,2.0
ENSG00000131697,129662.0,11.0,54.0
ENSG00000284692,14321.0,3.0,8.0
ENSG00000284745,8049.0,2.0,5.0
ENSG00000280222,6472.0,1.0,1.0
ENSG00000285945,16642.0,1.0,3.0
ENSG00000197921,1518.0,1.0,3.0
ENSG00000233755,69413.0,2.0,5.0
ENSG00000233929,185.0,1.0,1.0
ENSG00000271742,255.0,1.0,1.0
ENSG00000234166,503.0,1.0,2.0
ENSG00000235282,265.0,1.0,1.0
ENSG00000055070,45570.0,10.0,25.0
ENSG00000175087,14390.0,4.0,10.0
ENSG00000157191,19357.0,12.0,30.0
ENSG00000230035,12417.0,1.0,4.0
ENSG00000225643,8878.0,1.0,2.0
ENSG00000284666,1241.0,1.0,2.0
ENSG00000228943,559.0,1.0,2.0
ENSG00000234397,491.0,1.0,1.0
ENSG00000284309,2434.0,1.0,2.0
ENSG00000162511,25305.0,3.0,12.0
ENSG00000158014,8866.0,3.0,11.0
ENSG00000204138,130782.0,9.0,36.0
ENSG00000233419,401.0,1.0,1.0
ENSG00000235263,2379.0,1.0,2.0
ENSG00000228176,696.0,1.0,2.0
ENSG00000231251,92.0,1.0,1.0
ENSG00000142675,12400.0,14.0,49.0
ENSG00000197245,4883.0,1.0,2.0
ENSG00000130772,6963.0,5.0,12.0
ENSG00000215899,1341.0,1.0,1.0
ENSG00000271398,424.0,1.0,1.0
ENSG00000225011,8700.0,1.0,2.0
ENSG00000235069,234.0,1.0,1.0
ENSG00000284676,35422.0,1.0,5.0
ENSG00000237058,4052.0,1.0,2.0
ENSG00000233399,23660.0,1.0,7.0
ENSG00000090020,68172.0,6.0,24.0
ENSG00000157978,25280.0,7.0,23.0
ENSG00000130770,10797.0,4.0,9.0
ENSG00000229044,13732.0,1.0,3.0
ENSG00000162512,39292.0,4.0,13.0
ENSG00000158006,38350.0,7.0,23.0
ENSG00000214812,872.0,1.0,2.0
ENSG00000126698,33573.0,6.0,21.0
ENSG00000229447,436.0,1.0,1.0
ENSG00000229607,5175.0,1.0,2.0
ENSG00000130766,22973.0,1.0,10.0
ENSG00000168528,25115.0,6.0,20.0
ENSG00000196581,137925.0,3.0,10.0
ENSG00000169403,46770.0,3.0,6.0
ENSG00000084628,60142.0,5.0,15.0
ENSG00000060688,37220.0,7.0,21.0
ENSG00000171612,45708.0,1.0,7.0
ENSG00000270927,492.0,1.0,1.0
ENSG00000188910,5155.0,2.0,4.0
ENSG00000230523,20494.0,1.0,3.0
ENSG00000116138,65566.0,10.0,37.0
ENSG00000158161,118293.0,7.0,31.0
ENSG00000142684,965.0,2.0,5.0
ENSG00000121769,11597.0,4.0,13.0
ENSG00000142627,31732.0,4.0,22.0
ENSG00000284668,36571.0,3.0,11.0
ENSG00000233234,842.0,1.0,2.0
ENSG00000142632,14798.0,6.0,25.0
ENSG00000234593,81148.0,7.0,18.0
ENSG00000270605,1944.0,1.0,1.0
ENSG00000189337,1225251.0,9.0,30.0
ENSG00000235084,446.0,1.0,1.0
ENSG00000235143,2096.0,1.0,2.0
ENSG00000225478,222.0,1.0,1.0
ENSG00000028137,42237.0,4.0,16.0
ENSG00000204464,6973.0,2.0,3.0
ENSG00000233372,1344.0,1.0,2.0
ENSG00000283259,2870.0,1.0,10.0
ENSG00000284543,77080.0,9.0,26.0
ENSG00000130939,148407.0,10.0,45.0
ENSG00000175147,41803.0,6.0,17.0
ENSG00000127472,63732.0,8.0,28.0
ENSG00000060656,90297.0,11.0,53.0
ENSG00000163867,45780.0,9.0,34.0
ENSG00000232768,162.0,1.0,1.0
ENSG00000230214,522.0,1.0,1.0
ENSG00000189280,3465.0,1.0,2.0
ENSG00000134698,49874.0,3.0,22.0
ENSG00000134690,17238.0,2.0,13.0
ENSG00000272420,567.0,1.0,1.0
ENSG00000132881,5491.0,2.0,7.0
ENSG00000273274,31614.0,1.0,4.0
ENSG00000272510,345.0,1.0,1.0
ENSG00000236648,32353.0,4.0,11.0
ENSG00000232273,531.0,1.0,1.0
ENSG00000009709,118020.0,3.0,14.0
ENSG00000287396,3711.0,1.0,2.0
ENSG00000223589,339.0,1.0,1.0
ENSG00000158008,16580.0,4.0,16.0
ENSG00000130940,160046.0,9.0,36.0
ENSG00000116771,13352.0,1.0,7.0
ENSG00000237301,17490.0,1.0,2.0
ENSG00000163879,9938.0,6.0,15.0
ENSG00000227527,2990.0,1.0,2.0
ENSG00000116954,21574.0,4.0,12.0
ENSG00000228589,680.0,1.0,1.0
ENSG00000163873,238988.0,4.0,22.0
ENSG00000117215,7627.0,2.0,6.0
ENSG00000196449,5263.0,1.0,5.0
ENSG00000230163,861.0,1.0,2.0
ENSG00000227538,1132.0,1.0,1.0
ENSG00000236500,224.0,1.0,1.0
ENSG00000044012,2410.0,1.0,3.0
ENSG00000179051,32917.0,3.0,17.0
ENSG00000215895,1959.0,1.0,1.0
ENSG00000284650,2657.0,1.0,2.0
ENSG00000237329,506.0,1.0,1.0
ENSG00000236948,106586.0,2.0,5.0
ENSG00000126067,41985.0,3.0,9.0
ENSG00000274944,17116.0,3.0,13.0
ENSG00000132906,35702.0,11.0,30.0
ENSG00000197312,51586.0,6.0,20.0
ENSG00000284748,11210.0,1.0,2.0
ENSG00000272078,15092.0,1.0,2.0
ENSG00000173660,13078.0,4.0,10.0
ENSG00000224592,71711.0,2.0,8.0
ENSG00000233728,1159.0,1.0,2.0
ENSG00000230451,144.0,1.0,1.0
ENSG00000231606,82558.0,2.0,6.0
ENSG00000215900,571.0,1.0,2.0
