ENSG00000223972.5,2540.0,2.0,9.0
ENSG00000227232.5,15166.0,1.0,11.0
ENSG00000278267.1,67.0,1.0,1.0
ENSG00000243485.5,1555.0,2.0,5.0
ENSG00000284332.1,137.0,1.0,1.0
ENSG00000237613.2,1527.0,1.0,3.0
ENSG00000268020.3,839.0,1.0,1.0
ENSG00000240361.2,6518.0,2.0,4.0
ENSG00000186092.7,6166.0,1.0,3.0
ENSG00000238009.6,44428.0,2.0,8.0
ENSG00000239945.1,1554.0,1.0,2.0
ENSG00000233750.3,3811.0,1.0,1.0
ENSG00000268903.1,754.0,1.0,1.0
ENSG00000269981.1,283.0,1.0,1.0
ENSG00000239906.1,549.0,1.0,2.0
ENSG00000241860.7,32388.0,3.0,13.0
ENSG00000222623.1,103.0,1.0,1.0
ENSG00000241599.1,1079.0,1.0,2.0
ENSG00000279928.2,1478.0,1.0,5.0
ENSG00000279457.4,10194.0,1.0,10.0
ENSG00000273874.1,67.0,1.0,1.0
ENSG00000228463.10,101817.0,3.0,7.0
ENSG00000286448.1,1800.0,1.0,2.0
ENSG00000236679.2,384.0,1.0,1.0
ENSG00000236601.2,7195.0,1.0,2.0
ENSG00000237094.12,157539.0,3.0,7.0
ENSG00000269732.1,362.0,1.0,1.0
ENSG00000284733.2,938.0,1.0,1.0
ENSG00000233653.3,2805.0,1.0,2.0
ENSG00000250575.1,2016.0,1.0,2.0
ENSG00000278757.1,103.0,1.0,1.0
ENSG00000230021.10,241725.0,3.0,10.0
ENSG00000235146.2,7139.0,1.0,2.0
ENSG00000225972.1,371.0,1.0,1.0
ENSG00000225630.1,1043.0,1.0,1.0
ENSG00000237973.1,1542.0,1.0,1.0
ENSG00000278791.1,88.0,1.0,1.0
ENSG00000229344.1,681.0,1.0,1.0
ENSG00000240409.1,206.0,1.0,1.0
ENSG00000248527.1,680.0,1.0,1.0
ENSG00000198744.5,546.0,1.0,1.0
ENSG00000268663.1,423.0,1.0,1.0
ENSG00000284662.1,994.0,1.0,1.0
ENSG00000229376.3,2811.0,1.0,2.0
ENSG00000228327.3,52741.0,2.0,18.0
ENSG00000223181.1,103.0,1.0,1.0
ENSG00000229905.1,1078.0,1.0,2.0
ENSG00000237491.10,31318.0,6.0,20.0
ENSG00000285268.1,113.0,1.0,1.0
ENSG00000230092.7,16833.0,2.0,6.0
ENSG00000177757.2,2466.0,1.0,2.0
ENSG00000228794.10,34308.0,7.0,26.0
ENSG00000225880.5,1316.0,1.0,1.0
ENSG00000288531.1,7976.0,2.0,5.0
ENSG00000230368.2,8832.0,2.0,7.0
ENSG00000234711.1,1057.0,1.0,1.0
ENSG00000283040.1,2705.0,1.0,5.0
ENSG00000272438.1,11142.0,1.0,2.0
ENSG00000230699.2,3513.0,1.0,2.0
ENSG00000241180.1,800.0,1.0,2.0
ENSG00000223764.2,4151.0,1.0,4.0
ENSG00000187634.13,20652.0,2.0,17.0
ENSG00000188976.11,15106.0,1.0,19.0
ENSG00000187961.14,5135.0,2.0,16.0
ENSG00000187583.11,9383.0,2.0,20.0
ENSG00000187642.9,6889.0,2.0,7.0
ENSG00000272512.1,2085.0,1.0,1.0
ENSG00000188290.11,1210.0,3.0,8.0
ENSG00000187608.10,13402.0,2.0,4.0
ENSG00000231702.2,153.0,1.0,1.0
ENSG00000224969.1,1196.0,1.0,2.0
ENSG00000188157.15,35998.0,2.0,41.0
ENSG00000242590.1,1083.0,1.0,2.0
ENSG00000217801.10,9647.0,2.0,14.0
ENSG00000273443.1,1080.0,1.0,2.0
ENSG00000237330.3,3339.0,1.0,2.0
ENSG00000131591.18,34543.0,4.0,19.0
ENSG00000285812.1,7013.0,1.0,2.0
ENSG00000223823.1,7039.0,1.0,3.0
ENSG00000207730.3,94.0,1.0,1.0
ENSG00000207607.3,89.0,1.0,1.0
ENSG00000198976.1,82.0,1.0,1.0
ENSG00000272141.1,986.0,1.0,1.0
ENSG00000205231.1,6499.0,1.0,2.0
ENSG00000162571.14,24056.0,2.0,19.0
ENSG00000186891.14,3084.0,4.0,10.0
ENSG00000186827.11,2813.0,1.0,7.0
ENSG00000078808.19,15158.0,3.0,11.0
ENSG00000176022.7,2804.0,1.0,1.0
ENSG00000184163.3,4276.0,1.0,8.0
ENSG00000260179.1,1557.0,1.0,1.0
ENSG00000160087.21,19955.0,5.0,16.0
ENSG00000230415.1,5197.0,2.0,5.0
ENSG00000162572.21,11593.0,4.0,23.0
ENSG00000131584.19,17219.0,2.0,26.0
ENSG00000278073.1,60.0,1.0,1.0
ENSG00000169972.12,3080.0,1.0,8.0
ENSG00000127054.21,13102.0,7.0,39.0
ENSG00000283712.1,64.0,1.0,1.0
ENSG00000240731.1,1108.0,1.0,2.0
ENSG00000224051.7,4140.0,1.0,3.0
ENSG00000169962.5,4034.0,1.0,6.0
ENSG00000107404.20,14142.0,3.0,22.0
ENSG00000284372.1,58.0,1.0,1.0
ENSG00000162576.17,9088.0,4.0,17.0
ENSG00000175756.13,1765.0,4.0,9.0
ENSG00000223663.2,366.0,1.0,1.0
ENSG00000221978.12,13624.0,3.0,20.0
ENSG00000224870.7,2526.0,1.0,3.0
ENSG00000242485.6,5384.0,2.0,6.0
ENSG00000264293.2,292.0,1.0,1.0
ENSG00000272455.1,1522.0,1.0,1.0
ENSG00000235098.9,3349.0,5.0,11.0
ENSG00000225905.1,2446.0,1.0,2.0
ENSG00000205116.4,4384.0,1.0,2.0
ENSG00000225285.1,4034.0,2.0,4.0
ENSG00000179403.12,8021.0,2.0,6.0
ENSG00000215915.10,20474.0,1.0,12.0
ENSG00000160072.20,26083.0,2.0,20.0
ENSG00000284740.1,6202.0,2.0,4.0
ENSG00000197785.14,22523.0,3.0,19.0
ENSG00000205090.9,5846.0,3.0,9.0
ENSG00000160075.12,33190.0,2.0,7.0
ENSG00000215014.5,2973.0,1.0,2.0
ENSG00000274481.1,399.0,1.0,1.0
ENSG00000228594.4,2123.0,1.0,1.0
ENSG00000286989.1,2389.0,1.0,3.0
ENSG00000272106.1,2037.0,1.0,1.0
ENSG00000197530.13,15151.0,4.0,26.0
ENSG00000189409.14,3100.0,2.0,10.0
ENSG00000248333.9,23787.0,3.0,36.0
ENSG00000272004.1,3277.0,1.0,2.0
ENSG00000189339.12,33266.0,3.0,14.0
ENSG00000269737.2,2407.0,2.0,3.0
ENSG00000215914.4,1840.0,1.0,7.0
ENSG00000008128.23,21978.0,4.0,28.0
ENSG00000268575.1,34952.0,1.0,5.0
ENSG00000227775.3,12739.0,2.0,4.0
ENSG00000215790.8,21154.0,3.0,9.0
ENSG00000008130.15,29225.0,3.0,18.0
ENSG00000078369.18,105832.0,2.0,14.0
ENSG00000231050.1,1187.0,1.0,2.0
ENSG00000169885.10,2188.0,1.0,6.0
ENSG00000178821.13,1689.0,2.0,7.0
ENSG00000142609.19,81886.0,2.0,41.0
ENSG00000233542.2,2426.0,2.0,5.0
ENSG00000187730.9,11429.0,4.0,17.0
ENSG00000226969.1,867.0,1.0,3.0
ENSG00000067606.17,134984.0,1.0,15.0
ENSG00000271806.1,4195.0,1.0,1.0
ENSG00000182873.5,2595.0,2.0,5.0
ENSG00000162585.17,28259.0,2.0,6.0
ENSG00000234396.3,8215.0,1.0,2.0
ENSG00000157933.10,81894.0,1.0,7.0
ENSG00000287356.1,8045.0,2.0,5.0
ENSG00000116151.14,70454.0,2.0,16.0
ENSG00000272161.1,492.0,1.0,1.0
ENSG00000269896.2,2406.0,2.0,2.0
ENSG00000272420.1,567.0,1.0,1.0
ENSG00000157916.20,13667.0,5.0,16.0
ENSG00000157911.11,9833.0,3.0,10.0
ENSG00000149527.18,79552.0,3.0,29.0
ENSG00000224387.1,958.0,1.0,2.0
ENSG00000229393.1,1042.0,1.0,2.0
ENSG00000157881.16,18060.0,1.0,21.0
ENSG00000197921.6,1518.0,1.0,3.0
ENSG00000272449.2,17396.0,1.0,2.0
ENSG00000238164.6,7111.0,4.0,15.0
ENSG00000157873.18,9743.0,2.0,11.0
ENSG00000225931.3,3478.0,1.0,3.0
ENSG00000228037.1,2973.0,1.0,3.0
ENSG00000157870.17,4978.0,5.0,17.0
ENSG00000142606.16,42377.0,2.0,27.0
ENSG00000237058.1,4052.0,1.0,2.0
ENSG00000215912.12,165741.0,2.0,11.0
ENSG00000285945.1,16642.0,1.0,3.0
ENSG00000283259.1,2870.0,1.0,10.0
ENSG00000233234.1,842.0,1.0,2.0
ENSG00000287396.1,3711.0,1.0,2.0
ENSG00000231630.1,566.0,1.0,2.0
ENSG00000284745.1,8049.0,1.0,3.0
ENSG00000169717.7,1436.0,1.0,1.0
ENSG00000177133.12,8822.0,3.0,14.0
ENSG00000142611.17,369453.0,4.0,24.0
ENSG00000283572.1,60.0,1.0,1.0
ENSG00000226286.1,782.0,1.0,2.0
ENSG00000279839.1,2676.0,1.0,1.0
ENSG00000272235.1,3460.0,1.0,1.0
ENSG00000287828.1,10097.0,1.0,2.0
ENSG00000286518.1,6113.0,1.0,2.0
ENSG00000130762.15,26448.0,3.0,17.0
ENSG00000272088.1,381.0,1.0,1.0
ENSG00000162591.16,123557.0,2.0,40.0
ENSG00000207776.1,95.0,1.0,1.0
ENSG00000238260.1,1553.0,1.0,3.0
ENSG00000158109.15,5112.0,2.0,6.0
ENSG00000116213.16,21994.0,2.0,14.0
ENSG00000078900.15,83685.0,8.0,23.0
ENSG00000227589.1,9834.0,1.0,3.0
ENSG00000235131.1,2098.0,1.0,2.0
ENSG00000227372.12,11862.0,3.0,15.0
ENSG00000276189.1,160.0,1.0,1.0
ENSG00000162592.10,25185.0,1.0,12.0
ENSG00000235169.11,3233.0,3.0,8.0
ENSG00000130764.10,17939.0,1.0,7.0
ENSG00000266075.2,296.0,1.0,1.0
ENSG00000272153.1,530.0,1.0,1.0
ENSG00000116198.14,45310.0,8.0,36.0
ENSG00000169598.17,28162.0,3.0,12.0
ENSG00000198912.12,11168.0,3.0,9.0
ENSG00000236423.6,16873.0,2.0,6.0
ENSG00000233304.7,14776.0,2.0,5.0
ENSG00000226374.3,4477.0,1.0,6.0
ENSG00000284668.2,36571.0,3.0,11.0
ENSG00000284703.1,6587.0,1.0,2.0
ENSG00000229280.1,371.0,1.0,1.0
ENSG00000235054.4,12662.0,1.0,6.0
ENSG00000284694.1,5244.0,1.0,2.0
ENSG00000227169.2,410.0,1.0,2.0
ENSG00000232596.3,22535.0,4.0,13.0
ENSG00000196581.11,137925.0,2.0,8.0
ENSG00000287586.1,4781.0,1.0,2.0
ENSG00000284739.1,9344.0,1.0,3.0
ENSG00000284674.1,8187.0,1.0,5.0
ENSG00000231510.1,4440.0,1.0,4.0
ENSG00000284616.1,5466.0,1.0,4.0
ENSG00000284692.2,14321.0,2.0,6.0
ENSG00000284666.1,1241.0,1.0,2.0
ENSG00000260972.1,1696.0,1.0,1.0
ENSG00000283356.1,134.0,1.0,1.0
ENSG00000236948.2,106586.0,2.0,5.0
ENSG00000264341.1,72.0,1.0,1.0
ENSG00000264101.1,69.0,1.0,1.0
ENSG00000131697.18,129662.0,2.0,33.0
ENSG00000069424.15,110266.0,21.0,58.0
ENSG00000116254.18,78534.0,1.0,42.0
ENSG00000285629.1,38327.0,1.0,4.0
ENSG00000116251.11,24369.0,2.0,5.0
ENSG00000226944.1,940.0,1.0,3.0
ENSG00000158286.13,15824.0,1.0,18.0
ENSG00000116237.16,14779.0,1.0,5.0
ENSG00000225077.3,4752.0,2.0,8.0
ENSG00000173673.8,1399.0,1.0,4.0
ENSG00000158292.7,13745.0,1.0,6.0
ENSG00000097021.20,129498.0,6.0,16.0
ENSG00000271746.1,836.0,1.0,1.0
ENSG00000069812.11,12252.0,5.0,13.0
ENSG00000187017.17,36591.0,4.0,22.0
ENSG00000265392.1,62.0,1.0,1.0
ENSG00000231868.1,3972.0,1.0,3.0
ENSG00000215788.11,5389.0,4.0,17.0
